Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Label
3.6464256377479707,-6.0,11.981617546586335,25.21565192184073,1
3.66420132045226,-6.0,11.981617546586335,25.22822294812204,1
3.680484857611425,-6.0,11.981617546586335,25.24082067963127,1
3.709436949119936,-6.0,11.981617546586335,25.266105552436954,1
3.734505587239635,-6.0,11.981617546586335,25.291523248042438,1
3.756687341666683,-6.0,11.981617546586335,25.317093820183572,1
3.776751166161281,-6.0,11.981617546586335,25.342838465075545,1
3.795299807043184,-6.0,11.981617546586335,25.36877997758188,1
3.812781350980883,-6.0,11.981617546586335,25.394941144928964,1
3.8457060365800815,-6.0,11.981617546586335,25.44798582809034,1
3.8738738672775375,-6.0,11.981617546586335,25.496590608330507,1
3.9009654915606102,-6.0,11.981617546586335,25.545966528044517,1
3.926873826184494,-6.0,11.981617546586335,25.595983971241196,1
3.951233383033862,-6.0,11.981617546586335,25.646463330307085,1
3.973567014993275,-6.0,11.981617546586335,25.697213226291012,1
3.993486335083912,-6.0,11.981617546586335,25.74804979829571,1
4.010807510420538,-6.0,11.981617546586335,25.798805320527435,1
4.025580172814504,-6.0,11.981617546586335,25.849340601803647,1
4.038097456958965,-6.0,11.981617546586335,25.89956352938509,1
4.048795120902765,-6.0,11.981617546586335,25.94942785168581,1
4.058094014274978,-6.0,11.981617546586335,25.998917783420268,1
4.066418043588605,-6.0,11.981617546586335,26.048052175343912,1
4.074132879036,-6.0,11.981617546586335,26.096875409949007,1
4.081428087460229,-6.0,11.981617546586335,26.145453047349406,1
4.088441259470999,-6.0,11.981617546586335,26.19381638333374,1
4.095272775332687,-6.0,11.981617546586335,26.24200190493849,1
4.1019331895977444,-6.0,11.981617546586335,26.290072008710126,1
4.108442275199479,-6.0,11.981617546586335,26.33817125080759,1
4.114812800009812,-6.0,11.981617546586335,26.386160883878915,1
4.121045199370261,-6.0,11.981617546586335,26.433998027713983,1
4.127190457873452,-6.0,11.981617546586335,26.481765438548166,1
4.1331805239055495,-6.0,11.981617546586335,26.52949589574655,1
4.139034048712547,-6.0,11.981617546586335,26.577155157736456,1
4.1448306737609695,-6.0,11.981617546586335,26.62471729851086,1
4.150501940721725,-6.0,11.981617546586335,26.67231042150769,1
4.1560458083720215,-6.0,11.981617546586335,26.719849573211604,1
4.161445415914155,-6.0,11.981617546586335,26.76724273185357,1
4.166758458388726,-6.0,11.981617546586335,26.814508610458972,1
4.171942812137075,-6.0,11.981617546586335,26.86169727765258,1
4.177005814386579,-6.0,11.981617546586335,26.908810558773325,1
4.181925170171422,-6.0,11.981617546586335,26.95578497068925,1
4.1867328420211045,-6.0,11.981617546586335,27.002603576724027,1
